Hour,Timestamp,Busyness Predicted,Taxi Zone ID
7,1691301600.0,-0.08367543,42
8,1691305200.0,-0.057708878,42
9,1691308800.0,-0.028847251,42
10,1691312400.0,0.01511932,42
11,1691316000.0,0.042325158,42
12,1691319600.0,0.053210746,42
13,1691323200.0,0.053793408,42
14,1691326800.0,0.050720524,42
15,1691330400.0,0.053543977,42
16,1691334000.0,0.06073188,42
17,1691337600.0,0.07156647,42
18,1691341200.0,0.06369766,42
19,1691344800.0,0.08048951,42
20,1691348400.0,0.04026584,42
21,1691352000.0,0.04116064,42
22,1691355600.0,-0.003273195,42
23,1691359200.0,-0.034057174,42
0,1691276400.0,0.11450831,43
1,1691280000.0,0.08866801,43
2,1691283600.0,0.06608324,43
3,1691287200.0,0.019100739,43
4,1691290800.0,-0.0027455818,43
5,1691294400.0,-0.020021174,43
6,1691298000.0,-0.074030444,43
7,1691301600.0,-0.08395888,43
8,1691305200.0,-0.06666107,43
9,1691308800.0,-0.04951176,43
10,1691312400.0,-0.009530392,43
11,1691316000.0,-0.005314134,43
12,1691319600.0,0.0112245865,43
13,1691323200.0,0.011807248,43
14,1691326800.0,0.022523817,43
15,1691330400.0,0.02534727,43
16,1691334000.0,0.03253518,43
17,1691337600.0,0.05024387,43
18,1691341200.0,0.045664404,43
19,1691344800.0,0.062456194,43
20,1691348400.0,0.022232562,43
21,1691352000.0,0.023127362,43
22,1691355600.0,-0.0023324837,43
23,1691359200.0,-0.019098822,43
0,1691276400.0,0.10657641,45
1,1691280000.0,0.082906134,45
2,1691283600.0,0.044838086,45
3,1691287200.0,0.03045933,45
4,1691290800.0,0.008612968,45
5,1691294400.0,-0.01826035,45
6,1691298000.0,-0.008392895,45
7,1691301600.0,0.01663425,45
8,1691305200.0,0.10038075,45
9,1691308800.0,0.1699715,45
10,1691312400.0,0.29835585,45
11,1691316000.0,0.34704226,45
12,1691319600.0,0.3635809,45
13,1691323200.0,0.36416358,45
14,1691326800.0,0.3748802,45
15,1691330400.0,0.37770364,45
16,1691334000.0,0.3812486,45
17,1691337600.0,0.38927883,45
18,1691341200.0,0.33169848,45
19,1691344800.0,0.3116882,45
20,1691348400.0,0.20826443,45
21,1691352000.0,0.19662347,45
22,1691355600.0,0.14818463,45
23,1691359200.0,0.06605485,45
0,1691276400.0,0.7162539,48
1,1691280000.0,0.5456155,48
2,1691283600.0,0.4258783,48
3,1691287200.0,0.30082008,48
4,1691290800.0,0.19632727,48
5,1691294400.0,0.09049853,48
6,1691298000.0,0.07430708,48
7,1691301600.0,0.109896496,48
8,1691305200.0,0.16489807,48
9,1691308800.0,0.24534772,48
10,1691312400.0,0.3276892,48
11,1691316000.0,0.4492618,48
12,1691319600.0,0.48366806,48
13,1691323200.0,0.48425072,48
14,1691326800.0,0.49496725,48
15,1691330400.0,0.49779072,48
